LNG Esports vs Ultra Prime
Game 1
Time,31:02
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
ADC,Sivir,4,2,4,4,472,11.3,33252.9,22628.5
SUPPORT,Yuumi,1,2,7,4,4,0.1,8443.3,8151.99

JD Gaming vs Anyone s Legend
Game 1
Time,19:48
JD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,0,0,3,Perfect KDA,198,10,6519.18,14587.4
JUNGLE,Maokai,3,2,8,5.5,126,6.4,10659.81,21397.5
MID,Jayce,7,0,2,Perfect KDA,205,10.4,11399.06,7008.77
ADC,Jhin,1,0,7,Perfect KDA,184,9.3,7287.38,4876.28
SUPPORT,Heimerdinger,1,0,8,Perfect KDA,17,0.9,7527.58,8858.06
Anyone s Legend - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,0,2,0,0,163,8.2,5373.33,10727.2
JUNGLE,Sejuani,0,4,1,0.3,105,5.3,4685.33,21884.1
MID,Syndra,1,3,0,0.3,180,9.1,4969.75,8184.63
ADC,Varus,1,1,0,1,153,7.7,5964.92,7886.08
SUPPORT,Caitlyn,0,2,2,1,19,1,4148.11,9192.4
Game 2
Time,24:15
Anyone s Legend - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,0,2,0,0,190,7.8,5951.79,22234.6
JUNGLE,Vi,0,2,0,0,117,4.8,5090.02,16583.7
MID,Akali,0,1,0,0,218,9,7743.21,14035.8
ADC,Lucian,0,3,0,0,209,8.6,11273.07,10950.6
SUPPORT,Nami,0,5,0,0,6,0.2,3666.68,11874.7
JD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gragas,1,0,3,Perfect KDA,223,9.2,15311.43,12558
JUNGLE,Maokai,2,0,7,Perfect KDA,180,7.4,13143.47,24020.3
MID,Lee Sin,3,0,3,Perfect KDA,227,9.4,11253.13,18660.5
ADC,Zeri,6,0,4,Perfect KDA,250,10.3,14797.01,10313.9
SUPPORT,Lulu,0,0,12,Perfect KDA,9,0.4,4824.38,5152.84

Funplus Phoenix vs Weibo Gaming
Game 1
Time,25:47
Funplus Phoenix - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gwen,0,5,0,0,192,7.4,11798.15,22793.6
JUNGLE,Wukong,1,6,1,0.3,121,4.7,4239.15,22372.4
MID,Syndra,0,0,0,Perfect KDA,238,9.2,5658.94,12306.1
ADC,Zeri,1,6,0,0.2,213,8.3,5816.86,16803.7
SUPPORT,Yuumi,0,3,2,0.7,4,0.2,6454.03,6295.62
Weibo Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,3,0,2,Perfect KDA,245,9.5,15721.17,19135.1
JUNGLE,Vi,7,0,10,Perfect KDA,159,6.2,7321.65,18299.8
MID,Viktor,2,0,6,Perfect KDA,251,9.7,16977.84,9052.05
ADC,Lucian,7,0,9,Perfect KDA,254,9.9,19781.06,14033.7
SUPPORT,Nami,1,2,16,8.5,7,0.3,4110.15,8915.86
Game 2
Time,29:19
Funplus Phoenix - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gwen,1,5,5,1.2,213,7.3,9296.5,16755.3
JUNGLE,Vi,1,8,3,0.5,148,5,4554.47,23688.7
MID,Ryze,1,4,3,1,238,8.1,10148.26,16241
ADC,Lucian,6,3,2,2.7,288,9.8,22479.07,18143.6
SUPPORT,Yuumi,0,1,8,8,4,0.1,5609.82,2940.34
Weibo Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,6,6,9,2.5,210,7.2,15193.16,24856.9
JUNGLE,Sejuani,1,1,15,16,148,5,7043.05,31941
MID,Syndra,6,2,6,6,279,9.5,13587.09,11591.7
ADC,Caitlyn,8,0,4,Perfect KDA,324,11.1,21463.42,9008.89
SUPPORT,Nami,0,0,15,Perfect KDA,8,0.3,3341.38,5863.28

Edward Gaming vs Royal Never Give Up
Game 1
Time,30:38
Edward Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,0,0,6,Perfect KDA,241,7.9,8941.67,16331
JUNGLE,Maokai,0,1,9,9,149,4.9,18125.29,24900.5
MID,Jayce,6,1,1,7,263,8.6,16455.87,10497.1
ADC,Zeri,4,0,3,Perfect KDA,334,10.9,16859.51,13187.4
SUPPORT,Ashe,0,3,8,2.7,24,0.8,8817.87,11801.8
Royal Never Give Up - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,0,1,0,0,293,9.6,7819.25,16541.3
JUNGLE,Sejuani,1,3,2,1,168,5.5,6520.01,37304.7
MID,Syndra,1,3,4,1.7,235,7.7,11440.31,14615.3
ADC,Varus,3,1,0,3,270,8.8,16520.19,10109.9
SUPPORT,Karma,0,2,4,2,24,0.8,4892.52,12443.5
Game 2
Time,33:47
Royal Never Give Up - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,4,3,1,228,6.7,11602.63,23337.6
JUNGLE,Wukong,1,5,5,1.2,172,5.1,11984.3,33349.5
MID,Ahri,3,3,3,2,276,8.2,20972.93,15603.6
ADC,Lucian,1,7,6,1,301,8.9,16547.98,18768.2
SUPPORT,Nami,2,3,6,2.7,17,0.5,5687.29,12896.9
Edward Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,3,0,8,Perfect KDA,222,6.6,15737.63,22012.9
JUNGLE,Vi,1,2,16,8.5,188,5.6,11343.3,20037.2
MID,Akali,6,2,8,7,234,6.9,18253.19,21281.6
ADC,Zeri,11,2,6,8.5,342,10.1,23472.24,23375.7
SUPPORT,Yuumi,1,2,20,10.5,3,0.1,10188.4,5262.41

Rare Atom vs LNG Esports
Game 1
Time,31:42
Rare Atom - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,3,3,1.7,231,7.3,20056.38,27475.2
JUNGLE,Maokai,2,4,5,1.8,140,4.4,25384.43,28616.9
MID,Jayce,4,4,3,1.8,275,8.7,22859.4,13056.7
ADC,Sivir,1,2,7,4,329,10.4,28847.26,14220.2
SUPPORT,Karma,0,4,8,2,20,0.6,10171.01,10976
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,3,3,6,3,278,8.8,19505.32,34688.6
JUNGLE,Sejuani,2,1,12,14,166,5.2,9201.99,41041.9
MID,Kassadin,5,1,10,15,293,9.2,21224.33,30105.1
ADC,Varus,6,1,7,13,268,8.5,13552.91,14111.2
SUPPORT,Leona,1,3,10,3.7,38,1.2,3557,25051.9
Game 2
Time,26:24
Rare Atom - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,5,2,0.8,203,7.7,14378.5,24263.9
JUNGLE,Vi,3,5,6,1.8,139,5.3,7709.74,23896
MID,Kassadin,2,2,7,4.5,204,7.7,12804.97,26199.8
ADC,Varus,4,8,4,1,215,8.1,15906.42,17614.9
SUPPORT,Ashe,1,8,7,1,19,0.7,13818.24,16017.8
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,2,2,7,4.5,236,8.9,14805.57,27569.2
JUNGLE,Maokai,4,2,12,8,138,5.2,17718.96,24677.6
MID,Ryze,15,1,8,23,254,9.6,33477.89,20460.7
ADC,Jhin,6,2,13,9.5,185,7,17089.35,10717.2
SUPPORT,Leona,1,5,18,3.8,34,1.3,4552.16,14983.1

Top Esports vs Ninjas in Pyjamas
Game 1
Time,25:50
Top Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,2,1,2,4,237,9.2,8102.53,14842.8
JUNGLE,Sejuani,1,0,9,Perfect KDA,163,6.3,9594.69,32793.9
MID,Sylas,8,1,4,12,223,8.6,16466.48,16265.8
ADC,Jhin,3,0,7,Perfect KDA,240,9.3,11916.91,9728.68
SUPPORT,Heimerdinger,1,0,7,Perfect KDA,19,0.7,7816.32,9096.5
Ninjas in Pyjamas - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,1,1,0,1,252,9.8,10899.71,18312.6
JUNGLE,Maokai,1,4,1,0.5,133,5.1,10689.12,22048.4
MID,Taliyah,0,4,1,0.3,211,8.2,8999.45,11526.6
ADC,Sivir,0,3,0,0,243,9.4,12635.2,12889.1
SUPPORT,Ashe,0,3,1,0.3,14,0.5,4525.44,7166.22
Game 2
Time,25:28
Top Esports - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,4,1,0.8,193,7.6,8450.06,20239.4
JUNGLE,Sejuani,0,6,4,0.7,131,5.1,6099.8,27563
MID,Akali,3,4,0,0.8,186,7.3,17157.94,14471.9
ADC,Sivir,0,5,4,0.8,225,8.8,13344.54,13488.9
SUPPORT,Karma,1,6,2,0.5,14,0.5,7210.17,14814.2
Ninjas in Pyjamas - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,10,0,7,Perfect KDA,215,8.4,16314.81,17069.1
JUNGLE,Maokai,2,3,16,6,127,5,12085.99,25821.9
MID,Sylas,4,0,8,Perfect KDA,201,7.9,10302.65,18465.2
ADC,Zeri,8,2,15,11.5,268,10.5,23790.06,12910.8
SUPPORT,Heimerdinger,1,1,17,18,27,1.1,10247.2,8393.67
Game 3
Time,29:40
Top Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,0,1,4,4,241,8.1,14162.27,26732.9
JUNGLE,Sejuani,4,2,7,5.5,172,5.8,8177.72,33596.2
MID,Azir,3,1,8,11,252,8.5,19902.71,14521.8
ADC,Twitch,8,2,6,7,244,8.2,26800.92,20551.9
SUPPORT,Yuumi,0,0,14,Perfect KDA,10,0.3,7011.31,2508.86
Ninjas in Pyjamas - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Fiora,2,3,1,1,218,7.3,17797.28,34300.3
JUNGLE,Maokai,0,3,3,1,126,4.2,14440.61,27761.7
MID,Viktor,1,2,2,1.5,227,7.7,14495.43,14002.8
ADC,Sivir,1,3,3,1.3,255,8.6,11301.22,12206.1
SUPPORT,Heimerdinger,2,4,2,1,22,0.7,10554.8,13879.2

Bilibili Gaming vs Weibo Gaming
Game 1
Time,29:01
Bilibili Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Irelia,3,2,4,3.5,265,9.1,10855.96,19343.4
JUNGLE,Kindred,7,1,5,12,216,7.4,15293.02,17571.4
MID,Galio,0,0,8,Perfect KDA,206,7.1,6881.27,13486.8
ADC,Varus,4,0,0,Perfect KDA,280,9.6,27374.39,7040.47
SUPPORT,Karma,0,1,7,7,14,0.5,5649.84,7595.55
Weibo Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gnar,0,5,3,0.6,230,7.9,10294.04,15570.4
JUNGLE,Gragas,3,5,1,0.8,145,5,7372.11,33222.2
MID,Ryze,1,3,0,0.3,263,9.1,9788.53,19091.6
ADC,Sivir,0,1,2,2,261,9,9531.85,11041.5
SUPPORT,Ashe,0,0,3,Perfect KDA,40,1.4,4885.69,7895.41
Game 2
Time,35:32
Weibo Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,7,2,4,5.5,272,7.7,28812.23,24604.9
JUNGLE,Vi,3,4,10,3.3,198,5.6,9542.75,24657.8
MID,Taliyah,2,4,14,4,294,8.3,23225.9,15737.9
ADC,Lucian,9,4,8,4.3,340,9.6,32269.34,18382.1
SUPPORT,Nami,1,0,18,Perfect KDA,11,0.3,6682.61,6608.86
Bilibili Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,0,5,4,0.8,261,7.3,14663.32,39982.7
JUNGLE,Wukong,6,4,4,2.5,177,5,14050.94,34076.4
MID,Azir,6,7,5,1.6,236,6.6,16449.34,24117.6
ADC,Zeri,2,4,6,2,326,9.2,12670.9,18130.6
SUPPORT,Yuumi,0,2,12,6,5,0.1,8178.58,6670.67
Game 3
Time,42:34
Bilibili Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,4,3,8,4,259,6.1,15340.21,44493.4
JUNGLE,Nidalee,5,2,11,8,256,6,33412.37,40937.9
MID,Sylas,4,5,12,3.2,265,6.2,27182.5,50535.6
ADC,Ashe,8,2,6,7,361,8.5,39589.34,33371.9
SUPPORT,Heimerdinger,1,6,10,1.8,51,1.2,12392.49,23084.8
Weibo Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jayce,5,6,5,1.7,317,7.4,42219.33,27005.7
JUNGLE,Maokai,4,4,5,2.3,193,4.5,29088.16,36089.8
MID,Ryze,4,5,9,2.6,324,7.6,28550.15,41855
ADC,Ziggs,5,2,7,6,407,9.6,43346.32,13367.5
SUPPORT,Leona,0,5,7,1.4,50,1.2,4657.24,34007

Invictus Gaming vs TT
Game 1
Time,32:15
Invictus Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jayce,1,4,3,1,283,8.8,17726.18,16212.9
JUNGLE,Maokai,1,3,2,1,160,5,13633.53,28744.4
MID,Ryze,0,3,5,1.7,264,8.2,11074.8,28350.8
ADC,Sivir,1,4,3,1,303,9.4,15167.08,21700.7
SUPPORT,Heimerdinger,3,1,3,6,34,1.1,11470.12,11164.9
TT - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,2,1,7,9,227,7,10498.63,28384.6
JUNGLE,Elise,4,0,7,Perfect KDA,164,5.1,16509.96,26121
MID,Tristana,6,4,4,2.5,319,9.9,24494.26,23718.3
ADC,Varus,1,0,7,Perfect KDA,323,10,21545.05,11689.4
SUPPORT,Jhin,2,1,9,11,32,1,7577.97,9460.06
Game 2
Time,31:38
TT - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,7,2,0.6,210,6.6,10495.86,31034.5
JUNGLE,Elise,1,6,5,1,136,4.3,14705.27,29463.7
MID,Jayce,4,4,1,1.3,251,7.9,17788.69,18434.5
ADC,Ziggs,0,3,2,0.7,294,9.3,23056.26,15379.7
SUPPORT,Nami,1,3,5,2,12,0.4,4276.25,11705.2
Invictus Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Irelia,5,2,7,6,325,10.3,20785.56,27630.2
JUNGLE,Maokai,3,3,16,6.3,133,4.2,15199.11,37021.8
MID,Azir,11,3,5,5.3,262,8.3,22771.58,20612.9
ADC,Lucian,3,0,9,Perfect KDA,307,9.7,19513.98,16493.2
SUPPORT,Yuumi,1,0,18,Perfect KDA,16,0.5,6756.78,3840
Game 3
Time,50:22
Invictus Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jayce,3,6,4,1.2,379,7.5,27363.42,39668.8
JUNGLE,Sejuani,5,5,6,2.2,219,4.3,16757.33,82766.1
MID,Sylas,2,4,6,2,356,7.1,35273.2,58966.3
ADC,Varus,3,3,6,3,479,9.5,48070.13,30801.5
SUPPORT,Ashe,1,2,9,5,92,1.8,24017.49,25481.3
TT - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,2,3,8,3.3,341,6.8,18739.79,64535.4
JUNGLE,Maokai,8,3,8,5.3,244,4.8,64970.42,52187.4
MID,Yone,4,4,8,3,447,8.9,26485.1,41594
ADC,Ziggs,3,1,11,14,430,8.5,64988.69,21851.7
SUPPORT,Jhin,3,3,11,4.7,87,1.7,18891.65,22147

OMG vs Team WE
Game 1
Time,35:24
OMG - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Udyr,2,3,3,1.7,262,7.4,16871.39,33199.6
JUNGLE,Poppy,0,3,4,1.3,171,4.8,8134.01,31576.2
MID,Ryze,1,2,3,2,337,9.5,24578.42,25278.4
ADC,Zeri,3,1,3,6,358,10.1,26400.98,27692.1
SUPPORT,Yuumi,1,0,5,Perfect KDA,9,0.3,11195.94,2503.7
Team WE - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,3,3,1.3,254,7.2,10509.31,29045.4
JUNGLE,Vi,1,2,4,2.5,155,4.4,7951.32,27925.9
MID,Cassiopeia,3,0,4,Perfect KDA,309,8.7,21838.52,31285.6
ADC,Lucian,3,2,4,3.5,326,9.2,39356.29,22306.4
SUPPORT,Nami,1,0,6,Perfect KDA,21,0.6,7103.35,10174.2
Game 2
Time,45:11
OMG - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Rumble,7,7,13,2.9,283,6.3,47253.34,32824.9
JUNGLE,Vi,3,4,10,3.3,227,5,13119.63,36356.1
MID,Yone,8,2,10,9,456,10.1,43467.4,50427.2
ADC,Zeri,7,5,16,4.6,487,10.8,51163.2,41956.2
SUPPORT,Yuumi,3,3,21,8,4,0.1,9581.18,6853.3
Team WE - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,5,5,10,3,371,8.2,31859.83,61026.2
JUNGLE,Poppy,5,5,11,3.2,197,4.4,13149.25,46124.9
MID,Ryze,4,6,10,2.3,384,8.5,39882.17,43525.4
ADC,Lucian,7,7,11,2.6,388,8.6,42617.74,29528
SUPPORT,Nami,0,5,16,3.2,28,0.6,11588.2,21375.5

Funplus Phoenix vs Ultra Prime
Game 1
Time,32:51
Funplus Phoenix - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,9,2,4,6.5,305,9.3,24719.29,20716.3
JUNGLE,Lee Sin,0,2,14,7,152,4.6,7858.61,26573.7
MID,Kassadin,5,1,9,14,349,10.6,24164.54,26497
ADC,Sivir,4,3,10,4.7,335,10.2,18136.22,16938.8
SUPPORT,Yuumi,0,3,17,5.7,12,0.4,7816.68,6459.78
Ultra Prime - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,4,3,2,2,269,8.2,19999.59,29848.1
JUNGLE,Sejuani,1,5,9,2,141,4.3,6144.4,37299.4
MID,Zoe,3,3,5,2.7,240,7.3,16605.61,17920.8
ADC,Zeri,3,4,6,2.3,353,10.7,20854.15,19694.1
SUPPORT,Lulu,0,3,9,3,15,0.5,5141.47,11360
Game 2
Time,39:04
Funplus Phoenix - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,5,6,10,2.5,276,7.1,14744.3,35730
JUNGLE,Vi,3,5,10,2.6,217,5.6,9573.05,33578.7
MID,Ahri,7,2,10,8.5,334,8.5,22181.53,27439
ADC,Sivir,6,6,12,3,412,10.5,25946.84,33362.9
SUPPORT,Yuumi,0,4,20,5,11,0.3,9791.96,10260.8
Ultra Prime - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jayce,3,3,13,5.3,335,8.6,38743.44,20156.1
JUNGLE,Wukong,0,7,12,1.7,197,5,8112.12,38383.8
MID,Syndra,12,2,5,8.5,318,8.1,35387.65,13622.3
ADC,Zeri,6,5,11,3.4,399,10.2,31731.47,32538.1
SUPPORT,Lulu,2,4,19,5.3,18,0.5,5885.53,10255.8
Game 3
Time,32:41
Funplus Phoenix - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,0,10,Perfect KDA,243,7.4,12174.36,17292.3
JUNGLE,Wukong,5,1,8,13,163,5,13242.89,26283.4
MID,Syndra,3,3,8,3.7,274,8.4,13572.17,13108.3
ADC,Lucian,8,2,7,7.5,307,9.4,21025.26,17984.1
SUPPORT,Yuumi,2,1,16,18,6,0.2,9826.71,4248.52
Ultra Prime - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,3,4,2,1.3,279,8.5,12466.29,22989.8
JUNGLE,Sejuani,1,2,3,2,181,5.5,5653.41,28905.1
MID,Zoe,0,5,2,0.4,243,7.4,12283.14,16094.8
ADC,Xayah,3,5,1,0.8,298,9.1,18942.06,18108.2
SUPPORT,Nami,0,4,5,1.3,7,0.2,5098.28,9877.98

LGD Gaming vs Anyone s Legend
Game 1
Time,34:35
LGD Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,3,5,0,0.6,277,8,24320.69,31696.6
JUNGLE,Maokai,1,2,2,1.5,193,5.6,22800.71,35555.9
MID,Azir,1,2,0,0.5,315,9.1,18410.87,16927
ADC,Jhin,2,4,2,1,289,8.4,16008.47,17672.4
SUPPORT,Heimerdinger,0,2,3,1.5,35,1,13438.53,13177.5
Anyone s Legend - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Fiora,4,3,4,2.7,325,9.4,19320.25,38949.7
JUNGLE,Sejuani,4,0,7,Perfect KDA,175,5.1,7026.07,42849.8
MID,Ryze,2,0,5,Perfect KDA,339,9.8,18009.93,26909.1
ADC,Varus,4,2,6,5,296,8.6,24360.06,15019
SUPPORT,Miss Fortune,1,2,8,4.5,34,1,12567.86,12199.3
Game 2
Time,50:30
Anyone s Legend - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Fiora,6,4,4,2.5,456,9,25820.47,53460.3
JUNGLE,Sejuani,3,3,9,4,197,3.9,18425.87,75890.1
MID,Akali,6,4,4,2.5,396,7.8,21421.59,36551.1
ADC,Jhin,3,2,6,4.5,501,9.9,39441.68,35066.2
SUPPORT,Heimerdinger,0,3,7,2.3,63,1.2,16493.9,25986.1
LGD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,3,8,5,1,407,8.1,28754.84,47350.2
JUNGLE,Maokai,4,4,10,3.5,214,4.2,47024.82,46429.2
MID,Ryze,4,1,5,9,427,8.5,33394.63,20807.8
ADC,Sivir,5,2,6,5.5,540,10.7,44019.12,31271.6
SUPPORT,Ashe,0,3,9,3,103,2,20706.05,18294.9
Game 3
Time,30:14
Anyone s Legend - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gnar,1,3,0,0.3,270,8.9,14353.93,23656
JUNGLE,Sejuani,0,2,2,1,137,4.5,4629.63,28626.4
MID,Azir,2,3,0,0.7,294,9.7,15368.39,16022.6
ADC,Zeri,1,1,1,2,257,8.5,9439.67,15736.8
SUPPORT,Heimerdinger,0,2,2,1,30,1,5107.66,9604.84
LGD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,6,1,1,7,253,8.4,7386.04,19794
JUNGLE,Maokai,0,0,8,Perfect KDA,175,5.8,13950.87,27443.6
MID,Ryze,2,0,1,Perfect KDA,318,10.5,7341.26,13456.2
ADC,Caitlyn,3,2,4,3.5,251,8.3,23102.46,11539.6
SUPPORT,Ashe,0,1,8,8,45,1.5,11061.62,7997.16

Top Esports vs Rare Atom
Game 1
Time,31:42
Top Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,1,6,8,246,7.8,15653.65,21199.9
JUNGLE,Maokai,0,4,14,3.5,180,5.7,19592.22,30550.8
MID,Akali,10,1,4,14,265,8.4,25534.44,15411.4
ADC,Draven,4,2,7,5.5,272,8.6,16380.97,18101.7
SUPPORT,Nautilus,2,1,12,14,43,1.4,6170.51,12603.7
Rare Atom - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,1,4,2,0.8,262,8.3,11313.58,28127
JUNGLE,Nidalee,4,4,4,2,216,6.8,17203.95,25399.7
MID,Sylas,1,1,4,5,242,7.6,11368.04,23720.5
ADC,Lucian,3,4,3,1.5,273,8.6,20417.53,19644
SUPPORT,Nami,0,5,7,1.4,15,0.5,4289.83,13630.2
Game 2
Time,24:35
Rare Atom - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,0,5,2,0.4,190,7.7,8681.75,17155.5
JUNGLE,Elise,0,4,4,1,124,5,7681.02,20386.8
MID,Kassadin,3,4,1,1,175,7.1,10679.32,17986.4
ADC,Draven,3,3,0,1,222,9,10805.38,10832.7
SUPPORT,Nautilus,0,6,5,0.8,37,1.5,2438.11,12959.3
Top Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Darius,9,2,3,6,192,7.8,14987.86,17019.3
JUNGLE,Sejuani,2,0,13,Perfect KDA,139,5.7,8160.19,25220.3
MID,Jayce,6,1,7,13,209,8.5,15843.01,10131.8
ADC,Lucian,3,2,11,7,204,8.3,18833.9,9377.56
SUPPORT,Nami,2,1,14,16,11,0.4,4415.93,4611.73

Ninjas in Pyjamas vs JD Gaming
Game 1
Time,24:03
Ninjas in Pyjamas - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,0,3,3,1,158,6.6,8184.35,23570
JUNGLE,Sejuani,1,7,2,0.4,95,4,7021.04,29172.1
MID,Akali,1,3,2,1,194,8.1,11985.27,15944.1
ADC,Caitlyn,1,2,1,1,199,8.3,9360.02,10999.7
SUPPORT,Ashe,1,3,2,1,25,1,7091.81,8368.15
JD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gragas,2,2,7,4.5,192,8,18654.14,17406.9
JUNGLE,Maokai,2,2,10,6,148,6.2,11728.39,29122.5
MID,Yone,7,0,5,Perfect KDA,218,9.1,17069.41,15174.3
ADC,Zeri,7,0,7,Perfect KDA,216,9,16034.53,16977.1
